"~start_node_id","~start_node_labels","~start_node_property_name","~start_node_property_attributes","~start_node_property_id","~relationship_type","~end_node_id","~end_node_labels","~end_node_property_name","~end_node_property_id","~end_node_property_desc","~start_node_property_desc","~end_node_property_gloss","~start_node_property_gloss","~start_node_property_classes","~end_node_property_attributes","~end_node_property_kind"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:217","elementSpec","move",,"move","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:646","ClassSpec","att.typed","att.typed","provides attributes that can be used to classify or subclassify elements in any way.","['marks the actual movement of one or more characters.']",,"['movement']","['att.global','att.ascribed.directed','att.typed','model.stageLike']","['type','subtype']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:219","elementSpec","camera",,"camera","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:646","ClassSpec","att.typed","att.typed","provides attributes that can be used to classify or subclassify elements in any way.","['describes a particular camera angle or viewpoint in a screen play.']",,"['camera']","['att.global','att.typed','model.stageLike']","['type','subtype']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:220","elementSpec","sound",,"sound","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:646","ClassSpec","att.typed","att.typed","provides attributes that can be used to classify or subclassify elements in any way.","['describes a sound effect or musical sequence specified within a screen play or radio script.']",,"['sound']","['att.global','att.typed','model.stageLike']","['type','subtype']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:222","elementSpec","tech",,"tech","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:646","ClassSpec","att.typed","att.typed","provides attributes that can be used to classify or subclassify elements in any way.","['describes a special-purpose stage direction that is not meant for the actors.']",,"['technical stage direction']","['att.global','att.typed','model.stageLike']","['type','subtype']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:225","elementSpec","recording",,"recording","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:646","ClassSpec","att.typed","att.typed","provides attributes that can be used to classify or subclassify elements in any way.","['provides details of an audio or video recording event used as the source of a spoken text','either directly or from a public broadcast.']",,"['recording event']","['att.global','att.declarable','att.duration','att.typed']","['type','subtype']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:230","elementSpec","pause",,"pause","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:646","ClassSpec","att.typed","att.typed","provides attributes that can be used to classify or subclassify elements in any way.","['marks a pause either between or within utterances.']",,"['pause']","['att.global','att.ascribed.directed','att.cmc','att.timed','att.typed','model.global.spoken']","['type','subtype']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:231","elementSpec","vocal",,"vocal","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:646","ClassSpec","att.typed","att.typed","provides attributes that can be used to classify or subclassify elements in any way.","['marks any vocalized but not necessarily lexical phenomenon','for example voiced pauses','non-lexical backchannels','etc.']",,"['vocal']","['att.global','att.ascribed.directed','att.cmc','att.timed','att.typed','model.global.spoken']","['type','subtype']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:232","elementSpec","kinesic",,"kinesic","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:646","ClassSpec","att.typed","att.typed","provides attributes that can be used to classify or subclassify elements in any way.","['marks any communicative phenomenon','not necessarily vocalized','for example a gesture','frown','etc.']",,"['kinesic']","['att.global','att.ascribed.directed','att.cmc','att.timed','att.typed','model.global.spoken']","['type','subtype']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:233","elementSpec","incident",,"incident","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:646","ClassSpec","att.typed","att.typed","provides attributes that can be used to classify or subclassify elements in any way.","['marks any phenomenon or occurrence','not necessarily vocalized or communicative','for example incidental noises or other events affecting communication.']",,"['incident']","['att.global','att.ascribed','att.cmc','att.timed','att.typed','model.global.spoken']","['type','subtype']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:237","elementSpec","post",,"post","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:646","ClassSpec","att.typed","att.typed","provides attributes that can be used to classify or subclassify elements in any way.","['a written (or spoken) contribution to a CMC interaction which has been composed (or recorded) by its author in its entirety before being transmitted over a network (e.g.','the internet) and made available on the monitor or screen of the other parties en bloc.']",,"[]","['att.global','att.ascribed','att.canonical','att.cmc','att.datable','att.docStatus','att.fragmentable','att.indentation','att.timed','att.typed','model.cmc']","['type','subtype']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:244","elementSpec","form",,"form","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:646","ClassSpec","att.typed","att.typed","provides attributes that can be used to classify or subclassify elements in any way.","['groups all the information on the written and spoken forms of one headword.']",,"['form information group']","['att.global','att.lexicographic','att.typed','model.entryPart','model.entryPart.top','model.formPart']","['type','subtype']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:245","elementSpec","orth",,"orth","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:646","ClassSpec","att.typed","att.typed","provides attributes that can be used to classify or subclassify elements in any way.","['gives the orthographic form of a dictionary headword.']",,"['orthographic form']","['att.global','att.lexicographic','att.notated','att.partials','att.typed','model.entryPart','model.formPart']","['type','subtype']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:246","elementSpec","pron",,"pron","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:646","ClassSpec","att.typed","att.typed","provides attributes that can be used to classify or subclassify elements in any way.","['contains the pronunciation(s) of the word.']",,"['pronunciation']","['att.global','att.lexicographic','att.notated','att.partials','att.typed','model.entryPart','model.formPart']","['type','subtype']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:250","elementSpec","gram",,"gram","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:646","ClassSpec","att.typed","att.typed","provides attributes that can be used to classify or subclassify elements in any way.","['within an entry in a dictionary or a terminological data file','contains grammatical information relating to a term','word','or form.']",,"['grammatical information']","['att.global','att.lexicographic','att.typed','model.morphLike']","['type','subtype']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:257","elementSpec","iType",,"iType","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:646","ClassSpec","att.typed","att.typed","provides attributes that can be used to classify or subclassify elements in any way.","['indicates the inflectional class associated with a lexical item.']",,"['inflectional class']","['att.global','att.lexicographic','att.typed','model.morphLike']","['type','subtype']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:265","elementSpec","gramGrp",,"gramGrp","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:646","ClassSpec","att.typed","att.typed","provides attributes that can be used to classify or subclassify elements in any way.","[]",,"['grammatical information group']","['att.global','att.lexicographic','att.typed','model.entryPart','model.entryPart.top','model.lexicalRefinement']","['type','subtype']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:268","elementSpec","colloc",,"colloc","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:646","ClassSpec","att.typed","att.typed","provides attributes that can be used to classify or subclassify elements in any way.","['contains any sequence of words that co-occur with the headword with significant frequency.']",,"['collocate']","['att.global','att.lexicographic','att.typed','model.entryPart','model.lexicalRefinement']","['type','subtype']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:270","elementSpec","etym",,"etym","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:646","ClassSpec","att.typed","att.typed","provides attributes that can be used to classify or subclassify elements in any way.","['encloses the etymological information in a dictionary entry.']",,"['etymology']","['att.global','att.lexicographic','att.typed','model.entryPart','model.entryPart.top']","['type','subtype']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:272","elementSpec","usg",,"usg","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:646","ClassSpec","att.typed","att.typed","provides attributes that can be used to classify or subclassify elements in any way.","['contains usage information in a dictionary entry.']",,"['usage']","['att.global','att.lexicographic','att.typed','model.entryPart','model.entryPart.top','model.lexicalRefinement']","['type','subtype']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:273","elementSpec","lbl",,"lbl","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:646","ClassSpec","att.typed","att.typed","provides attributes that can be used to classify or subclassify elements in any way.","['contains a label for a form','example','translation','or other piece of information','e.g. abbreviation for','contraction of','literally','approximately','synonyms:','etc.']",,"['label']","['att.global','att.lexicographic','att.typed','model.entryPart','model.entryPart.top','model.lexicalRefinement']","['type','subtype']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:274","elementSpec","xr",,"xr","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:646","ClassSpec","att.typed","att.typed","provides attributes that can be used to classify or subclassify elements in any way.","['contains a phrase','sentence','or icon referring the reader to some other location in this or another text.']",,"['cross-reference phrase']","['att.global','att.lexicographic','att.typed','model.entryPart','model.entryPart.top']","['type','subtype']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:275","elementSpec","re",,"re","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:646","ClassSpec","att.typed","att.typed","provides attributes that can be used to classify or subclassify elements in any way.","['contains a dictionary entry for a lexical item related to the headword','such as a compound phrase or derived form','embedded inside a larger entry.']",,"['related entry']","['att.global','att.lexicographic','att.typed','model.entryPart','model.entryPart.top']","['type','subtype']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:276","elementSpec","oRef",,"oRef","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:646","ClassSpec","att.typed","att.typed","provides attributes that can be used to classify or subclassify elements in any way.","['in a dictionary example','indicates a reference to the orthographic form(s) of the headword.']",,"['orthographic-form reference']","['att.global','att.lexicographic','att.notated','att.pointing','att.typed','model.ptrLike.form']","['type','subtype']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:280","elementSpec","dimensions",,"dimensions","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:646","ClassSpec","att.typed","att.typed","provides attributes that can be used to classify or subclassify elements in any way.","['contains a dimensional specification.']",,"['dimensions']","['att.global','att.dimensions','att.typed','model.pPart.msdesc']","['type','subtype']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:281","elementSpec","dim",,"dim","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:646","ClassSpec","att.typed","att.typed","provides attributes that can be used to classify or subclassify elements in any way.","['contains any single measurement forming part of a dimensional specification of some sort.']",,"[]","['att.global','att.dimensions','att.typed','model.measureLike']","['type','subtype']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:288","elementSpec","material",,"material","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:646","ClassSpec","att.typed","att.typed","provides attributes that can be used to classify or subclassify elements in any way.","['contains a word or phrase describing the material of which the object being described is composed.']",,"['material']","['att.global','att.canonical','att.typed','model.pPart.msdesc']","['type','subtype']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:290","elementSpec","origDate",,"origDate","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:646","ClassSpec","att.typed","att.typed","provides attributes that can be used to classify or subclassify elements in any way.","['contains any form of date','used to identify the date of origin for a manuscript','manuscript part','or other object.']",,"['origin date']","['att.global','att.calendarSystem','att.datable','att.dimensions','att.editLike','att.typed','model.pPart.msdesc']","['type','subtype']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:291","elementSpec","origPlace",,"origPlace","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:646","ClassSpec","att.typed","att.typed","provides attributes that can be used to classify or subclassify elements in any way.","['contains any form of place name','used to identify the place of origin for a manuscript','manuscript part','or other object.']",,"['origin place']","['att.global','att.datable','att.editLike','att.naming','att.typed','model.pPart.msdesc']","['type','subtype']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:294","elementSpec","stamp",,"stamp","BELONGS_TO_CLASS","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:646","ClassSpec","att.typed","att.typed","provides attributes that can be used to classify or subclassify elements in any way.","['contains a word or phrase describing a stamp or similar device.']",,"['stamp']","['att.global','att.datable','att.typed','model.pPart.msdesc']","['type','subtype']",
