"~id","~labels","gloss","name","id","desc","attributes","classes","kind"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:127","elementSpec","[]","graphic","graphic","[]",,"[]",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:130","elementSpec","[]","binaryObject","binaryObject","['provides encoded binary data representing an inline graphic','audio','video or other object.']",,"['att.global','att.cmc','att.media','att.timed','att.typed','model.graphicLike','model.titlepagePart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:152","elementSpec","['citation list']","listBibl","listBibl","[]",,"['att.global','att.cmc','att.declarable','att.sortable','att.typed','model.biblLike','model.frontPart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:154","elementSpec","['verse line']","l","l","['contains a single','possibly incomplete','line of verse.']",,"['att.global','att.cmc','att.enjamb','att.fragmentable','att.metrical','model.lLike']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:155","elementSpec","['line group']","lg","lg","['contains one or more verse lines functioning as a formal unit','e.g. a stanza','refrain','verse paragraph','etc.']",,"['att.global','att.cmc','att.declaring','att.divLike','att.typed','model.divPart','model.paraPart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:164","elementSpec","['floating text']","floatingText","floatingText","['contains a single text of any kind','whether unitary or composite','which interrupts the text containing it at any point and after which the surrounding text resumes.']",,"['att.global','att.cmc','att.declaring','att.typed','model.attributable']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:174","elementSpec","[]","trailer","trailer","['contains a closing title or footer appearing at the end of a division of a text.']",,"['att.global','att.cmc','att.placement','att.typed','att.written','model.divBottomPart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:175","elementSpec","['byline']","byline","byline","['contains the primary statement of responsibility given for a work on its title page or at the head or end of the work.']",,"['att.global','att.cmc','model.divWrapper','model.pLike.front','model.titlepagePart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:177","elementSpec","['argument']","argument","argument","['contains a formal list or prose description of the topics addressed by a subdivision of a text.']",,"['att.global','att.cmc','model.divWrapper','model.pLike.front','model.titlepagePart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:178","elementSpec","['epigraph']","epigraph","epigraph","['contains a quotation','anonymous or attributed','appearing at the start or end of a section or on a title page.']",,"['att.global','att.cmc','model.divWrapper','model.pLike.front','model.titlepagePart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:181","elementSpec","['salutation']","salute","salute","['contains a salutation or greeting prefixed to a foreword','dedicatory epistle','or other division of a text','or the salutation in the closing of a letter','preface','etc.']",,"['att.global','att.cmc','att.written','model.divWrapper']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:182","elementSpec","['signature']","signed","signed","['contains the closing salutation','etc.','appended to a foreword','dedicatory epistle','or other division of a text.']",,"['att.global','att.cmc','att.written','model.divBottomPart','model.divTopPart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:183","elementSpec","[]","postscript","postscript","['contains a postscript','e.g. to a letter.']",,"['att.global','att.cmc','att.placement','att.written','model.divBottomPart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:191","elementSpec","['document date']","docDate","docDate","['contains the date of a document','as given on a title page or in a dateline.']",,"['att.global','att.calendarSystem','att.cmc','att.datable','model.divWrapper','model.pLike.front','model.titlepagePart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:230","elementSpec","['pause']","pause","pause","['marks a pause either between or within utterances.']",,"['att.global','att.ascribed.directed','att.cmc','att.timed','att.typed','model.global.spoken']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:231","elementSpec","['vocal']","vocal","vocal","['marks any vocalized but not necessarily lexical phenomenon','for example voiced pauses','non-lexical backchannels','etc.']",,"['att.global','att.ascribed.directed','att.cmc','att.timed','att.typed','model.global.spoken']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:232","elementSpec","['kinesic']","kinesic","kinesic","['marks any communicative phenomenon','not necessarily vocalized','for example a gesture','frown','etc.']",,"['att.global','att.ascribed.directed','att.cmc','att.timed','att.typed','model.global.spoken']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:397","elementSpec","['organization name']","orgName","orgName","['contains an organizational name.']",,"['att.global','att.cmc','att.datable','att.editLike','att.personal','att.typed','model.nameLike.agent']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:398","elementSpec","['personal name']","persName","persName","['contains a proper noun or proper-noun phrase referring to a person','possibly including one or more of the person's forenames','surnames','honorifics','added names','etc.']",,"['att.global','att.cmc','att.datable','att.editLike','att.personal','att.typed','model.nameLike.agent','model.persStateLike']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:399","elementSpec","['surname']","surname","surname","['contains a family (inherited) name','as opposed to a given','baptismal','or nick name.']",,"['att.global','att.cmc','att.personal','att.typed','model.persNamePart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:400","elementSpec","['forename']","forename","forename","['contains a forename','given or baptismal name.']",,"['att.global','att.cmc','att.personal','att.typed','model.persNamePart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:401","elementSpec","['generational name component']","genName","genName","['contains a name component used to distinguish otherwise similar names on the basis of the relative ages or generations of the persons named.']",,"['att.global','att.cmc','att.personal','att.typed','model.persNamePart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:402","elementSpec","['name link']","nameLink","nameLink","[]",,"['att.global','att.cmc','att.typed','model.persNamePart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:403","elementSpec","['additional name']","addName","addName","['contains an additional name component','such as a nickname','epithet','or alias','or any other descriptive phrase used within a personal name.']",,"['att.global','att.cmc','att.personal','att.typed','model.persNamePart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:404","elementSpec","['role name']","roleName","roleName","['contains a name component which indicates that the referent has a particular role or position in society','such as an official title or rank.']",,"['att.global','att.cmc','att.personal','att.typed','model.persNamePart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:405","elementSpec","['place name']","placeName","placeName","['contains an absolute or relative place name.']",,"['att.global','att.cmc','att.datable','att.editLike','att.personal','att.typed','model.placeNamePart','model.settingPart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:406","elementSpec","['bloc']","bloc","bloc","['contains the name of a geo-political unit consisting of two or more nation states or countries.']",,"['att.global','att.cmc','att.datable','att.naming','att.typed','model.placeNamePart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:407","elementSpec","['country']","country","country","['contains the name of a geo-political unit','such as a nation','country','colony','or commonwealth','larger than or administratively superior to a region and smaller than a bloc.']",,"['att.global','att.cmc','att.datable','att.naming','att.typed','model.placeNamePart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:408","elementSpec","['region']","region","region","['contains the name of an administrative unit such as a state','province','or county','larger than a settlement','but smaller than a country.']",,"['att.global','att.cmc','att.datable','att.naming','att.typed','model.placeNamePart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:409","elementSpec","['settlement']","settlement","settlement","['contains the name of a settlement such as a city','town','or village identified as a single geo-political or administrative unit.']",,"['att.global','att.cmc','att.datable','att.naming','att.typed','model.placeNamePart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:410","elementSpec","['district']","district","district","['contains the name of any kind of subdivision of a settlement','such as a parish','ward','or other administrative or geographic unit.']",,"['att.global','att.cmc','att.datable','att.naming','att.typed','model.placeNamePart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:411","elementSpec","['offset']","offset","offset","['marks that part of a relative temporal or spatial expression which indicates the direction of the offset between the two place names','dates','or times involved in the expression.']",,"['att.global','att.cmc','att.datable','att.dimensions','att.editLike','att.naming','att.typed','model.offsetLike']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:412","elementSpec","['geographical name']","geogName","geogName","['identifies a name associated with some geographical feature such as Windrush Valley or Mount Sinai.']",,"['att.global','att.cmc','att.datable','att.editLike','att.naming','att.typed','model.placeNamePart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:413","elementSpec","['geographical feature name']","geogFeat","geogFeat","['contains a common noun identifying some geographical feature contained within a geographic name','such as valley','mount','etc.']",,"['att.global','att.cmc','att.datable','att.dimensions','att.editLike','att.naming','att.typed','model.offsetLike']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:415","elementSpec","['affiliation']","affiliation","affiliation","['contains an informal description of a person's present or past affiliation with some organization','for example an employer or sponsor.']",,"['att.global','att.cmc','att.datable','att.editLike','att.naming','att.typed','model.addressLike','model.persStateLike']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:418","elementSpec","['climate']","climate","climate","['contains information about the physical climate of a place.']",,"['att.global','att.cmc','att.datable','att.editLike','att.naming','att.typed','model.placeStateLike']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:425","elementSpec","['geographical coordinates']","geo","geo","['contains any expression of a set of geographic coordinates','representing a point','line','or area on the surface of the earth in some notation.']",,"['att.global','att.cmc','att.declaring','model.measureLike']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:428","elementSpec","['list of organizations']","listOrg","listOrg","['contains a list of elements','each of which provides information about an identifiable organization.']",,"['att.global','att.cmc','att.declarable','att.sortable','att.typed','model.listLike','model.orgPart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:429","elementSpec","['list of events']","listEvent","listEvent","['contains a list of descriptions','each of which provides information about an identifiable event.']",,"['att.global','att.cmc','att.declarable','att.sortable','att.typed','model.eventLike','model.listLike']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:430","elementSpec","['list of persons']","listPerson","listPerson","['contains a list of descriptions','each of which provides information about an identifiable person or a group of people','for example the participants in a language interaction','or the people referred to in a historical source.']",,"['att.global','att.cmc','att.declarable','att.sortable','att.typed','model.listLike','model.orgPart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:431","elementSpec","['list of places']","listPlace","listPlace","['contains a list of places','optionally followed by a list of relationships (other than containment) defined amongst them.']",,"['att.global','att.cmc','att.declarable','att.sortable','att.typed','model.listLike','model.orgPart']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:433","elementSpec","['location']","location","location","['defines the location of a place as a set of geographical coordinates','in terms of other named geo-political entities','or as an address.']",,"['att.global','att.cmc','att.datable','att.editLike','att.typed','model.placeStateLike']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:440","elementSpec","['personal pronouns']","persPronouns","persPronouns","['indicates the personal pronouns used','or assumed to be used','by the individual being described.']",,"['att.global','att.cmc','att.datable','att.editLike','att.typed','model.persNamePart','model.persStateLike']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:442","elementSpec","['population']","population","population","['contains information about the population of a place.']",,"['att.global','att.cmc','att.datable','att.dimensions','att.editLike','att.naming','att.typed','model.placeStateLike']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:447","elementSpec","['state']","state","state","['contains a description of some status or quality attributed to a person','place','or organization often at some specific time or for a specific date range.']",,"['att.global','att.cmc','att.datable','att.dimensions','att.editLike','att.naming','att.typed','model.orgStateLike','model.persStateLike','model.placeStateLike']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:449","elementSpec","['trait']","trait","trait","['contains a description of some status or quality attributed to a person','place','or organization typically','but not necessarily','independent of the volition or action of the holder and usually not at some specific time or for a specific date range.']",,"['att.global','att.cmc','att.datable','att.dimensions','att.editLike','att.naming','att.typed','model.persStateLike','model.placeStateLike']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:450","elementSpec","['name of an object']","objectName","objectName","['contains a proper noun or noun phrase used to refer to an object.']",,"['att.global','att.cmc','att.datable','att.editLike','att.personal','att.typed','model.nameLike']",
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:452","elementSpec","['list of objects']","listObject","listObject","['contains a list of descriptions','each of which provides information about an identifiable physical object.']",,"['att.global','att.cmc','att.declarable','att.sortable','att.typed','model.listLike','model.objectLike']",
